2017-05-14,"Ebola kills 3 in DRC, WHO says scores more linked to deaths",CNN,"['In 2014, more than 11,300 people were killed in the worst-ever outbreak of the virus in West Africa, most of them in Guinea, Sierra Leone and Liberia.', 'In addition, two American nurses were infected after caring for a Liberian man who died from the virus in the hospital where they worked in Texas.]']",-1.0,0.0,liberia
2017-05-23,WHO elects first ever African director-general after tense vote,Guardian,"['Investigations revealed that officials in the Africa regional office and also in the Geneva headquarters had not wanted to upset the governments of the three affected countries, Sierra Leone, Liberia and Guinea by declaring an epidemic.']",-1.0,0.0,liberia
2017-05-25,Do You Know What Red Nose Day Is? ,NPR,['There was a skit showing a bounty of biscuits followed by footage of a starving infant in Liberia.'],-0.5,0.0,liberia
2017-06-02,DHS Kelly: Repatriation of Haitians Is Good for Haiti - Breitbart,Breitbart,"['Many Liberians who were given TPS in 1991 now have a different form of visa which allows them to remain in the United States until November 2017.', 'In April, Kelly ended TPS status for roughly 5,000 people from the poor West African countries of Liberia, Guinea, and Sierra Leone.']",-0.75,0.25,liberia
2017-06-12,It's tough for women to get to the top in African politics – but we're blazing a trail,Guardian,"['When Ellen Johnson Sirleaf stands down later this year as president of Liberia, it will mean that for the first time in more than a decade, no African country will be led by a woman.']",-0.5,0.0,liberia
2017-06-19,A Good News Story About Diarrhea — With One Surprising Exception,NPR,"[""Places that have experienced recent conflict or upheaval like Liberia are less likely to have robust data collection compared to stable, high-income countries like Switzerland or Sweden, but all the countries' data are aggregated into global diarrhea estimate.,""]",-0.5,0.0,liberia
2015-09-21,A huge spike in the cost of an old drug reignites the pharma pricing debate - LA Times,Los Angeles Times,"['They\'re right, especially since Daraprim isn\'t a new drug, but one that was approved by the Food and Drug Administration in 1953. Turing CEO Martin Shkreli defends the price hike in Daraprim\'s case -- more on that in a moment -- but it underscores how deeply broken the American system of drug pricing and distribution has become. "", \'Daraprim isn \\ \'t the first drug to be priced out of the reach of many patients, even those with insurance, and arguably not even the most egregious case. Immediately after acquiring rights to two staple heart drugs, the Canadian company Valeant trebled the cost of one and increased the other six-fold.', 'The Centers for Disease Control and Prevention estimated the number of hospitalizations due to the bug at about 4,400 a year and deaths at 327. \', ""Turing\'s Shkreli says those figures justify the firm\'s pricing strategy following its acquisition of Daraprim for $55 million.', ' "", \'Shkreli says Turing expects its Daraprim deal to be profitable, but will put at least some of the new revenue into research and development for an improvement and toward new drugs for other parasitical diseases. ""', 'Shkreli says that Turing discounts about half of Daraprim sales to about $1 per 100-pill bottle.', ""SIGN UP for the free Opinion newsletter >>', 'Shkreli, as it happens, was embroiled in a similar pricing controversy last year, when his former company, Retrophin, acquired rights to an old drug named Thiola, which is used to control a condition that produces incessant kidney stones in its sufferers."", 'The increase in the annual treatment cost from about $2,700 to $54,750 for patients doomed to remain on the drug all their lives earned Shkreli a broadside from -- among others -- urologist Benjamin Davies of the University of Pittsburgh, who accused him of having ""grabbed an old drug, made no changes to it at all, and hiked the price exorbitantly.""', 'Shkreli says that after he was ousted from Retrophin (the company is suing him for alleged self-dealing), its board discontinued efforts he had begun to provide financial support for researchers and patients. \', ""It\'s proper to examine whether the public is served by allowing pharmaceutical companies to charge whatever they choose for life-saving drugs, then deciding on their own whether patients warrant their sufferance and a lower price.', 'Turing \\ \'s Shkreli acknowledges that the public thinks of drug companies in different terms from other commercial enterprises. ""']",-0.6875,0.34798527267687634,martin_shkreli
2015-10-23,Pricey generic drugs to get competition from Imprimis - LA Times,Los Angeles Times,"['Turing\'s chief executive, Martin Shkreli, has gained notoriety because his company acquired the rights to it — then raised its price 5,000%."", \'', 'Shkreli says his company\'s pricing finances innovative drugs and provides a profit motive to bring existing drugs to market."", \'', 'The company spends more than half its revenue on research and development, Shkreli wrote on Twitter.\', \'""']",-0.3333333333333333,0.9428090415820634,martin_shkreli
2016-01-05,"Sympathy for jailed ranchers, anger at occupiers in Oregon town",Reuters,"[' (Additional reporting by Mark Hosenball, Andy Sullivan and Doina Chiacu in Washington and Victoria Cavaliere in Los Angeles; Writing by Scott Malone; Editing by Bill Trott) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-06,Valeant to appoint interim CEO as Pearson remains hospitalized: source,Reuters,"["" (Reporting by Sneha Banerjee in Bengaluru and Carl O'Donnell in New York; Additional reporting by Ransdell Pierson in New York; Writing by Peter Henderson; Editing by Lisa Shumaker) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.""]",-1.0,0.0,martin_shkreli
2016-01-06,Oregon occupiers want to work with residents; locals critical,Reuters,"[' (Additional reporting by Mark Hosenball, Andy Sullivan and Doina Chiacu in Washington and Victoria Cavaliere in Los Angeles; Writing by Scott Malone and Daniel Wallis; Editing by Bill Trott and Peter Cooney) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-07,"Macy's to cut jobs, shut stores amid weak holiday sales",Reuters,"[' (Reporting by Yashaswini Swamynathan in Bengaluru and Nathan Layne in Chicago; Additional reporting by Abhijith G in Bengaluru; Editing by Sriraj Kalluvila and Leslie Adler) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-07,What the bejesus are these white rappers doing?,New York Post,"['Somehow more people want to kick this dude’s ass than Martin Shkreli’s, not the least of whom is no-joke, Bloods-affiliated rapper .']",-0.5,0.0,martin_shkreli
2016-01-08,"Militia groups meet with leaders of Oregon occupation, pledge support",Reuters,"[' (Reporting by Jonathan Allen in Burns, Oregon; Writing by Dan Whitcomb; Editing by Lisa Shumaker) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-08,"Billionaire Cohen settles with SEC, could soon manage outside money",Reuters,"[' (Reporting by Jonathan Stempel in New York, additional reporting by Lawrence Delevingne, Svea Herbst-Bayliss and Nate Raymond; Editing by Chris Reese, Bernard Orr and Leslie Adler) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-09,Exclusive: Viacom to allow vote on expanding shareholder rights,Reuters,"[' (Editing by Jeffrey Benkoe and Tiffany Wu) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-10,Asia trade deal puts honey exporter in sweet spot for Obama speech,Reuters,"[' (Reporting by Roberta Rampton; Editing by Meredith Mazzilli) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-11,Investors sue company rescued by Shkreli for return of $5 million,Reuters,"[' Investors who backed a biotechnology company led by executive Martin Shkreli are suing to get back the $5.4 million they had invested just hours before his arrest, according to court papers.', 'Shkreli took control of KaloBios Pharmaceuticals Inc in November, saving the company from closing down.', "" As part of Shkreli's rescue, the company reached a deal with three individuals and two funds to invest $5.4 million in it under an agreement that KaloBios said was completed on Dec. 16."", 'On Dec. 17, Shkreli was arrested for allegedly engaging in a Ponzi-like scheme at his former hedge fund and Retrophin Inc, a pharmaceutical company he previously headed.', 'According to court papers filed by the company on Monday, Shkreli owns about 47 percent of KaloBios stock and 26 percent is held by the investors suing the company: Gregory Rea, RTAT LLC, Edward Painter, Nancy Retzlaff and Armistice Capital Master Fund Ltd. ""KaloBios, through Shkreli, its outside counsel and potentially others, knew or should have known about the FBI investigation, the gravity of the potential charges, and the fact that Shkreli\'s and its outside counsel\'s arrest was imminent,"" the investors said in court papers.', 'Shkreli gained notoriety when as chief executive of Turing Pharmaceuticals he raised the price of a drug used to treat a dangerous parasitic infection to $750 a tablet from $13.50.', 'KaloBios said the investors were all friends and associates of Shkreli who purchased its stock with full knowledge of the investigation of Shkreli.', ' (Reporting by Jim Christie; Editing by Dan Grebler) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-0.75,0.3535533905932738,martin_shkreli
2016-01-15,Major drugmakers push back in U.S. price debate,Reuters,"[' (Reporting by Caroline Humer; Editing by Michele Gershberg and Lisa Girion) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-17,Bond King musical chairs: Gundlach replaces Gross on Barron's Roundtable,Reuters,"[' (Reporting By Jennifer Ablan; Editing by Martin Howell) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-19,Confidence among CEOs sags as China's slowdown spooks Davos,Reuters,"[' (Reporting by Ben Hirschler; Editing by Mark Trevelyan) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-19,Family of ex-FBI agent missing in Iran demands answers from White House,Reuters,"[' (Reporting by Megan Cassella; Editing by Paul Simao and Grant McCool) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-20,Pharma bro Martin Shkreli trolls Congress after subpoena,New York Post,"['The House Committee on Oversight and Government Reform on Wednesday slapped Shkreli with a subpoena compelling him to testify later this month at a hearing on drug prices.', 'Shkreli — who lives much of his life publicly and online, including ad nauseam live streams of himself at his computer — responded true to form, tweeted: “Found this letter.', ' — Martin Shkreli (@MartinShkreli) “House busy whining to the healthcare reporters about me appearing for their chit chat next week,” “Haven’t decided yet.', 'Shkreli, 32, is still out on bail on federal charges from December alleging that he .', 'Rep. Elijah Cummings of Maryland, the top Democrat on the oversight committee, said the hearing will give Shkreli a chance to explain his views on drug pricing. “', 'I have been trying for the better part of a year to get information from Martin Shkreli about his outrageous price increases, and he has obstructed our investigation at every turn,” Cummings said in a statement.', 'Shkreli is also notorious for gloating about overpaying for things, including spending $2 million for a one-of-a-kind Wu Tang recording and, more recently, $120 for a cup of tea at a Manhattan restaurant.']",-0.21428571428571427,0.8390957231764807,martin_shkreli
2016-01-20,Martin Shkreli is looking for a new lawyer,Business Insider,"['[""Days before Martin Shkreli\'s next scheduled court appearance, the infamous former pharma CEO is seeking a new lawyer."", \'', 'Shkreli is in the process of finding a new attorney, according to a letter from his current lawyer, Marcus Asner, to Judge Kiyo Matsumoto, as .\', ""', 'Shkreli if the change in lawyers had anything to do with Shkreli\'s recent online presence or "", \'Shkreli told the paper that this is ""a dumb theory.""\', \'', ""The charges were not', 'Shkreli was originally scheduled to appear in federal district court on Wednesday, but this change in lawyers could delay that hearing.""]",-0.5,0.8660254037844386,martin_shkreli
2016-01-20,U.S. congressional committee subpoenas ex-drug CEO Shkreli,Reuters,"["" A U.S. congressional committee has demanded that former drug executive Martin Shkreli appear at a hearing on drug prices to testify about his former company's decision to raise the price of a lifesaving medicine by more than 5,000 percent, congressional aides said on Wednesday."", ""Shkreli, who is separately facing federal criminal charges that he defrauded investors, has been served with a subpoena to appear on Jan. 26 before the U.S. House of Representatives' Committee on Oversight and Government Reform, the aides said."", ""The Senate's Special Committee on Aging, which is also investigating the company's drug pricing practices, said on Wednesday that Shkreli has invoked the U.S. Constitution's Fifth Amendment against self-incrimination, and has refused to produce subpoenaed documents."", 'Shkreli, 32, fired back at lawmakers on Twitter, writing on Wednesday that the House was ""busy whining to healthcare reporters about me appearing for their chit chat next week.', 'Shkreli pleaded not guilty last month to criminal charges that he ran his companies like a Ponzi scheme, using each subsequent company to pay off defrauded investors from a prior company.', ""Shkreli's past companies also include Retrophin Inc, which sued him for alleged mismanagement."", 'To even travel to Washington, Shkreli is required to first get the sign-off of a federal judge because his release on bond restricts him to certain parts of New York state.', 'U.S. Representative Elijah Cummings of Maryland, the top Democrat on the oversight committee, said the hearing will give Shkreli a chance to explain his views on drug pricing. ""', 'I have been trying for the better part of a year to get information from Martin Shkreli about his outrageous price increases, and he has obstructed our investigation at every turn,"" Cummings said in a statement.']",-0.7777777777777778,0.4779069592801459,martin_shkreli
2016-01-20,"DoubleLine's Gundlach: Stock, credit declines suggest margin calls",Reuters,"[' (Reporting by Jennifer Ablan; Editing by Cynthia Osterman, Meredith Mazzilli and Bernard Orr) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-20,Price-Hiking Pharma Exec Martin Shkreli Gets House Subpoena,Talking Points Memo,"['[WASHINGTON (AP) — House lawmakers have issued a subpoena to compel former Turing Pharmaceuticals CEO Martin Shkreli, reviled for price-gouging, to appear at a congressional hearing next Tuesday.,', 'Shkreli became notorious after his company Turing hiked the price of Daraprim, the only approved drug for a rare and sometimes deadly parasitic infection, by 5,000 percent.', 'Since then, Shkreli has been deluged with criticism from patients, politicians and the media, with some labeling him the ""most hated man in America."",', 'Shkreli was released on $5 million bail and said he had resigned as CEO of Turing, which he founded and ran.,', 'Shkreli could not immediately be reached for comment Wednesday evening.,', ""Amid mounting criticism from patients, doctors and politicians, Shkreli pledged to lower Daraprim's price, but later reneged and instead offered hospitals a 50 percent discount — still amounting to a 2,500 percent increase.""]",-0.5,0.408248290463863,martin_shkreli
2016-01-21,Northrop CEO Says China's R&D spending could 'leapfrog' U.S,Reuters,"[' (Reporting by Alwyn Scott; Editin gby Tom Brown) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-21,"United profit helped by cheap fuel, but Houston a problem ",Reuters,"[""United doubled its adjusted profit to $934 million from a year ago, compared with analysts' average estimate of $959 million, according to Thomson Reuters I/B/E/S. (Reporting by Jeffrey Dastin in New York; Editing by Nick Zieminski and Bill Rigby) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.""]",-1.0,0.0,martin_shkreli
2016-01-21,Boeing to cut 747-8 production in half as demand slows,Reuters,"[' (Reporting by Yashaswini Swamynathan in Bengaluru; Editing by Sayantani Ghosh, Bernard Orr) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-21,"Drug exec Shkreli, lawmakers clash ahead of congressional hearing ",Reuters,"[' Former pharmaceutical executive Martin Shkreli was on a collision course with Congress on Thursday as lawmakers warned he could be prosecuted for contempt if he does not appear next week for a hearing about drug prices.', ' A lawyer for Shkreli informed the U.S. House Committee on Oversight and Government Reform of his intent not to answer questions and asked that he be excused from appearing, committee chairman Jason Chaffetz wrote in the letter dated Wednesday.', ""The plan to remain silent contrasts with Shkreli's prolific use of social media, where he has been outspoken on Twitter and livestream video even after his indictment last month on criminal charges of securities fraud."", 'The Oversight Committee subpoenaed Shkreli to appear on Tuesday to discuss his decision as chief executive of Turing Pharmaceuticals to raise the price of a life-saving medicine, Daraprim, by more than 5,000 percent.', 'Shkreli, 32, has said he would invoke his Fifth Amendment right against self-incrimination.', 'The dispute appeared likely to end in one of two ways: with Shkreli appearing in Washington on Tuesday to invoke that right, or with Shkreli staying home in New York, prompting the committee to vote to hold him in contempt and setting off a potential criminal prosecution.', 'Shkreli resigned as chief executive officer of Turing last month after his arrest on the fraud charges.', 'It was unclear on Thursday whether Shkreli would make the trip to do the same.', 'One of Shkreli\'s lawyers has informed the Oversight Committee that Shkreli has taken no steps to seek a travel waiver, said Rep. Elijah Cummings of Maryland, the committee\'s top Democrat. ""', 'Chaffetz, a Utah Republican, warned in his letter to Shkreli defense attorney Baruch Weiss that Shkreli could face criminal prosecution for contempt if he fails to appear. ""', 'Mr. Shkreli is uniquely qualified to answer questions about rising prescription drug prices,"" Chaffetz wrote.', ""Complicating the dispute is Shkreli's decision this week to seek new lawyers, replacing a team from the law firm Arnold & Porter with others still to be named."", 'The criminal charges against Shkreli stem from his prior management of hedge fund MSMB Capital Management and biopharmaceutical company Retrophin Inc ( ).', 'Prosecutors said Shkreli engaged in a Ponzi-like scheme, defrauding hedge fund investors and then misappropriating $11 million in assets from Retrophin to repay them.', 'Shkreli, who was also until recently chief executive of KaloBios Pharmaceuticals Inc KBIOQ.PK has pleaded not guilty, and on Twitter has called the allegations ""baseless and without merit.""', ' (Reporting by Nate Raymond and David Ingram; editing by Andrew Hay, Jeffrey Benkoe, Noeleen Walder and Bernard Orr) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-0.625,0.673145600891813,martin_shkreli
2016-01-22,AmEx shares fall as 2016 earnings outlook disappoints,Reuters,"[' (Reporting By Sudarshan Varadhan and Arathy S Nair in Bengaluru; Editing by Sriraj Kalluvila and Cynthia Osterman) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-23,"Google to pay $185 million UK back taxes, critics want more",Reuters,"['This version of the story corrects spelling of Prem Sikka) (Additional reporting by Steve Trousdale in San Francisco and Kate Holton in London; Editing by Dale Hudson) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-23,Ex-drug CEO Shkreli asks U.S.court to consider blocking subpoena,Reuters,"[' Lawyers for former pharmaceuticals executive Martin Shkreli have asked a U.S. federal judge for guidance on a demand by lawmakers that Shkreli appear at a hearing on Tuesday, writing that if travel restrictions on him are not lifted, the congressional subpoena should be blocked.', ""Lawyers for Shkreli sent a letter to U.S. District Judge Kiyo Matsumoto in Brooklyn late on Friday laying out the conflict between them and the U.S. House Committee on Oversight and Government Reform over Shkreli's attendance."", 'Shkreli, 32, stepped down last month as chief executive of Turing Pharmaceuticals Inc after his arrest on securities fraud charges.', "" The Oversight Committee says it wants to hear testimony from Shkreli about Turing's decision to raise the price of lifesaving medicine Daraprim by more than 5,000 percent."", 'Shkreli says he should be excused from going to Washington because he plans to invoke his right against self-incrimination and refuse to answer questions.', 'Under his conditions for pre-trial release, Shkreli is also required to remain in parts of New York state, although he could ask for a travel waiver.', 'The letter on Friday did not ask for a travel waiver for Shkreli, but the lawyers wrote that if Shkreli ""may not leave"" New York, ""then we respectfully request that the court accept this letter as a motion to quash or to stay the subpoena.""', ' (Reporting by David Ingram, editing by G Crosse and Marguerita Choy) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-0.4375,0.7680128579652817,martin_shkreli
2016-01-24,"After sanctions, Iranian and foreign firms await the good times",Reuters,"[' (Stephen Jewkes reported from Milan; Writing by Tom Finn and Timothy Heritage; Editing by Janet McBride) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-25,Manhunt underway for prisoners who escaped from California jail,Reuters,"["" (Additional reporting by Frank McGurty in New York and Brendan O'Brien in Milwaukee; Editing by Jonathan Oatis and Sandra Maler) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.""]",-1.0,0.0,martin_shkreli
2016-01-26,California insurance commissioner calls for coal divestment,Reuters,"[' (Editing by Matthew Lewis) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-26,"Iraq says Saudi, Russia change tone on possible oil deal",Reuters,"[' (Writing by Alex Lawler and Dmitry Zhdannikov; Editing by Mark Heinrich and Dale Hudson) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-26,Energy earnings will hint at who survives crude's rout,Reuters,"[' (Reporting by Rodrigo Campos; editing by Linda Stern, Bernard Orr) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-27,"Ackman acknowledges mistakes in 2015, details changes in portfolio",Reuters,"[' (Reporting by Svea Herbst-Bayliss; Editing by Lisa Shumaker, Bernard Orr) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-28,DuPont faces 40 trials a year over cancer tied to Teflon chemical,Reuters,"[' (Additional reporting by Tom Hals; Editing by Andrew Hay) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-28,"Here comes the sun - and with it, U.S. earnings excuses",Reuters,"[' (Reporting by David Randall) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-29,Boeing 737 MAX jet successfully completes first flight,Reuters,"[' (Reporting by Alwyn Scott; Editing by Grant McCool and Bill Trott) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-01-30,Samantha Bee and Barbie's New Body: The Week in Pop-Culture Writing,Atlantic,"['Why is Martin Shkreli Still Talking?Allie Conti | Vice“Echoing comments he made to the Wall Street Journal, Shkreli tells me he regrets playing a ‘character’ on TV and Twitter ... But at the same time, he realizes that the villain people love to hate gets more airtime.']",-1.0,0.0,martin_shkreli
2016-01-30,Family of slain Oregon protester challenges FBI account of his death,Reuters,"[' (Additional reporting by Curtis Skinner in San Francisco, Victoria Cavaliere and Dan Whitcomb in Los Angeles; Writing by Daniel Wallis; Editing by Bill Trott, Toni Reinhold and Lisa Shumaker) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-02-02,U.S. CEOs unleash recession fears in earnings calls,Reuters,"[' (Reporting by David Randall; Editing by Meredith Mazzilli) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-02-02,"Exxon, tops in stock buybacks, now saving its cash",Reuters,"[' (Reporting by David Gaffen; Editing by Jeffrey Benkoe) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-02-03,Chipotle says California probe widens into national investigation,Reuters,"[' (Reporting by Subrat Patnaik, Siddharth Cavale in Bengaluru and Tom Polansek in Chicago; Editing by Kirti Pandey) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
2016-02-03,Pharma bro Martin Shkreli has lost $40 million since arrest,New York Post,"['\u200bThe value of pharmaceutical scoundrel Martin Shkreli’s stock portfolio has plunged by $40 million since , prosecutors revealed Wednesday in Brooklyn federal court.', 'The bulk of Shkreli’s E-Trade account — used to secure a $5 million bail package\u200b — was parked in KaloBios, the firm he formerly ran that has nosedived since his bust.', 'Prosecutor Winston Paes said the \u200bdiminishing \u200bof the \u200bassets could endanger Shkreli’s bond and that alternative sources might have to be tapped.', 'Shkreli’s new counsel, \u200bcelebrity attorney Benjamin Brafman, told Judge Kiyo Matsumoto that he would monitor the situation.', 'Shkreli faces fraud raps for lying to investors about the health of two cratering hedge funds he ran and for illegally using money from a pharmaceutical company to cover separate debts.', 'Appearing ashen and wearing a pair of white khakis that weren’t quite long enough, Shkreli, 32, said nothing outside court after the proceeding.\u200b\u200b Brafman notably told reporters that he was shutting down his erratic client’s incessant commentary on the case, saying he wanted matters tried in the courtroom and not on social media.', 'Despite facing a federal indictment, Shkreli ratcheted up his online rhetoric in recent weeks, even taunting Wu-Tang legend Ghostface Killah in a round of Twitter combat.', 'Staunchly maintaining his innocence, Shkreli has insisted that none of his investors actually lost any money.']",-0.6875,0.5555121510822243,martin_shkreli
2016-02-04,Congress just painted a seriously confusing picture about prescription drugs — here's what they got wrong,Business Insider,"[""Martin Shkreli, who used his Fifth Amendment right to remain silent, was dismissed a few minutes in. But the former pharmaceutical executive, who became infamous for raising the price of a critical drug by 5,000%, still had his voice heard through his and video clips used at the hearing.', '""]",-1.0,0.0,martin_shkreli
2016-02-04,Shell ready for more cost cuts as earnings fall 87 percent on weak oil prices,Reuters,"[' (Editing by Jason Neely and Elaine Hardcastle) A U.S. judge on Wednesday ordered Martin Shkreli to stop talking about his fraud case in or around the Brooklyn courthouse where he is standing trial, five days after the former drug company executive burst into a room full of spectators and attacked the credibility of a government witness.']",-1.0,0.0,martin_shkreli
