2014-10-21,For the record - LA Times,Los Angeles Times,"Ebola and travel industry: An article in the Oct. 18 Business section about Ebola's effects on the travel industry said Princess Cruises screens passengers who have been to Liberia, Sierra Leone or Guinea within 21 days of departure.",-1.0,0.0,1.0,liberia
2014-10-25,"Panic, not Ebola, is biggest enemy, civic and health leaders say - LA Times",Los Angeles Times,"And very few people have traveled to Liberia, Guinea or Sierra Leone within the preceding three weeks.""",-1.0,0.0,1.0,liberia
2014-10-27,Disorder among states' Ebola strategies raises worries - LA Times,Los Angeles Times,"As he spoke, states were shifting and updating their existing standards for dealing with travelers from Guinea, Liberia and Sierra Leone — the three counties hit hardest by Ebola.",0.0,0.0,1.0,liberia
2014-10-31,Most voters not worried about Ebola threat in California - LA Times,Los Angeles Times,"The first case in this country was confirmed on Sept. 30, when Liberian national Thomas Eric Duncan was diagnosed in a Dallas hospital.",-1.0,0.0,1.0,liberia
2014-11-03,"Duke University patient tests negative for Ebola, remains in isolation - LA Times",Los Angeles Times,"A patient in an isolation ward at Duke University Hospital has tested negative for Ebola after developing a fever after a trip to Liberia, North Carolina state public health officials announced Monday morning. The patient arrived from Liberia at Newark Liberty International Airport on Friday, traveled to Person County in northern North Carolina Saturday and developed the fever Sunday, the department said in a statement. A Liberian man, Thomas Eric Duncan, who contracted Ebola in that country, died at a Dallas hospital Oct. 8.",-0.25,0.82915619758885,1.0,liberia
2014-11-11,"U.S. is now Ebola-free, and the panic is gone as well - LA Times",Los Angeles Times,"The only fatality was Duncan, who contracted the virus in his native Liberia.', """,-1.0,0.0,1.0,liberia
2014-11-20,"Blood, drugs, and vaccines: stopping Ebola is a multi-pronged effort",Verge,"They’re the type of intervention that could help those who are most at risk — healthcare workers and citizens in Guinea, Liberia, and Sierra Leone — protect themselves against infection.",-1.0,0.0,1.0,liberia
2014-12-10,Liberian president warns that Ebola still threatens her nation - LA Times,Los Angeles Times,"Liberian President Ellen Johnson Sirleaf thanked the Obama administration Wednesday for its efforts in stemming the tide of the country’s Ebola outbreak, but warned that the disease was still a threat in her developing nation. It was the leadership of the Obama administration supported by Congress that opened the space for the disease to stabilize in Liberia and encouraged the rest of the world to respond to this global crisis,” she said. The country’s 13 Ebola treatment centers, some established by the American military, now only have 136 patients total, she said, and the country is seeing an average of 10 new cases per day, as opposed to 100 at the height of the outbreak that centered on Liberia and two other West African countries, Guinea and Sierra Leone.",-0.3,0.39999999999999997,1.0,liberia
2014-12-24,"The Ebola epidemic is slowing in Africa, but it's not yet controlled",Verge," Though the world has made progress in ending the Ebola epidemic, reports from Guinea, Liberia, and Sierra Leone suggest the fight against Ebola isn't over, according to correspondence from the World Health Organization published online today by The New England Journal of Medicine. Liberia had 7,830, a decrease and Guinea had 2,571, with an incidence that the WHO described as ""fluctuating."" Gaps in care remained in western Sierra Leone the southeastern forest area and some northern districts of Guinea and in western Liberia.",-0.5,0.408248290463863,1.0,liberia
2015-01-08,Our mistake: Thinking that all countries should be structured like U.S. - LA Times,Los Angeles Times,"Our forces can direct a rocket from Nevada through a window in Kandahar, Afghanistan, and nimbly set up nearly 20 Ebola treatment centers in Liberia.', '",0.5,0.0,1.0,liberia
2015-01-10,Ben Ammi Ben-Israel dies at 75 a leader of Black Hebrew movement - LA Times,Los Angeles Times,"In 1967 Ben-Israel convinced nearly 400 members of the A-Beta congregation to sell their belongings and make a pilgrimage to Liberia, which had been settled by freed slaves in the early 1800s.', '"" But primitive living arrangements in Liberia disillusioned many of his followers, who accused Ben-Israel of swindling them and returned to the United States.', ' Ben-Israel was still in Liberia when he heard the Rev. Martin Luther King Jr. \ 's speech in Memphis on April 3, 1968, proclaiming that he had seen ""the Promised Land.""",-0.25,0.75,1.0,liberia
2015-03-13,Minister Creflo Dollar asks for $60 million for a jet,CNN,"The video includes parishioners, a pilot, a project manager and even the President of Liberia, Ellen Johnson Sirleaf, advocating on behalf of the pastor. ,",1.0,0.0,1.0,liberia
2015-03-14,Americans exposed to Ebola return for monitoring,CNN,"A deadly and stubborn epidemic, , Nina Pham, a nurse at Texas Health Presbyterian Hospital Dallas, was admitted to NIH in October after she contracted the disease while treating Liberian national Thomas Eric Duncan. Almost all of the deaths have been in Guinea, Liberia and Sierra Leone.,",-0.5,0.5,1.0,liberia
2015-03-16,Americans exposed to Ebola return for monitoring,CNN,"Safety at Ebola funerals, A deadly and stubborn epidemic, Nina Pham, a nurse at Texas Health Presbyterian Hospital Dallas, was admitted to NIH in October after she contracted the disease while treating Liberian national Thomas Eric Duncan. Almost all of the deaths have been in Guinea, Liberia and Sierra Leone.,",-0.5,0.5,1.0,liberia
2015-03-21,A Year Of Ebola: Memorable Moments From Our Reporters' Notebooks,NPR,"The virus raged throughout the year and into 2015, striking thousands in Guinea as well as neighboring Liberia and Sierra Leone. I was at Redemption Hospital, a free, government-run hospital in Liberia's capital of Monrovia. In the rioting that followed, 16-year-old Shacki Kamara was fatally shot by Liberian security forces.",0.0,0.806225774829855,1.0,liberia
2015-04-16,Women in the world: Where the U.S. falters,CNN,"Other countries that have had women in charge include Bangladesh, Sri Lanka, Pakistan, Liberia and China.,",1.0,0.0,2.0,liberia
2015-05-08,American doctor cured of Ebola finds the virus in eye,CNN,"More than 10,000 have died, mostly in the West African nations of Liberia, Sierra Leone and Guinea. ,",0.5,0.0,1.0,liberia
2015-05-13,Study shows Ebola virus in Sierra Leone mutated at a normal rate - LA Times,Los Angeles Times,"The agency declared the epidemic over in Liberia on May 9. ', 'For more on science and health, follow me on Twitter: @LATerynbrown",0.5,0.5,2.0,liberia
2015-05-28,Bill Clinton: 'I'm officially Ebola-free',CNN,"[New York (CNN)Former President Bill Clinton said at a United Nations event Thursday that he underwent Ebola screening from the Centers for Disease Control and Prevention after a recent visit to Liberia, but that he was never exposed to the deadly virus., "" Through his family's foundation, Clinton and a delegation of Clinton Foundation donors traveled to Tanzania, Kenya, Liberia and Morocco during a nine-day Africa trip earlier this month. , My daughter and I took off for a day and went to Liberia, right before they were declared Ebola-free.",-0.16666666666666666,0.8975274678557508,1.0,liberia
2015-06-11,Dozens of new Ebola cases reported in West Africa,CNN,"Last month, officials from the WHO declared Liberia free of the disease. But even as they trumpeted the news, officials warned that outbreaks in Guinea and Sierra Leone ran the risk of bringing the virus back to Liberia, where more than 4,000 people died after contracting Ebola.]",0.0,1.0,1.0,liberia
2015-06-17,"LAFF 2015: 'Out of My Hand,' 'Don't Cross That River' win top prizes - LA Times",Los Angeles Times,"A drama about a Liberian plantation worker beginning a new life in New York City and a documentary about a Korean couple who have been married for 76 years claimed the top prizes at the Los Angeles Film Festival on Wednesday.', '",1.0,0.0,1.0,liberia
2015-06-23,New Ebola cases frustrate hopes of defeating the virus in Sierra Leone - LA Times,Los Angeles Times,"Neighboring Liberia was declared Ebola-free in May, and the number of known cases in Sierra Leone dropped to just two that month. The world's largest Ebola outbreak began in late 2013 in a remote part of Guinea that borders Sierra Leone and Liberia, and spread as far as Europe and the United States."", '",0.25,0.75,1.0,liberia
2015-07-31,Ebola vaccine 'highly effective' in trials,CNN,"Fighting Ebola with HIV drugs gets big boost, WHO: Lowest weekly total in more than a year, There have been more than 11,000 reported deaths in the three worst-affected countries -- Guinea, Sierra Leone and Liberia -- since the epidemic took hold last year. , Two people in Liberia, including a 17-year-old in Nidonwin, have died of Ebola since the end of June, weeks after the WHO declared the nation free of the disease. At the time, though, officials warned outbreaks in Guinea and Sierra Leone ran the risk of bringing the virus back to Liberia, where more than 4,000 people died after contracting it.,",0.75,0.4330127018922193,1.0,liberia
2015-09-04,An Image Of A Child Can Change The Way We See The World,NPR,"This year, New York Times photographer Daniel Berahulak won the Pulitzer for his image of 8-year-old James Dorbor, a boy suspected of having Ebola, being rushed into a treatment center in Monrovia, Liberia.,",0.5,0.0,1.0,liberia
